"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_813",2.68613370872352,1.60675601155514,89,2,65.01,0.01,15.76,1.04539211073505,1.37759712335767,2.35029384274085,2.88830118232732,2.99339083076581,1,1,17.5238298358031,2
"SWARM_369",5,3.06092960295658,146,1,59.37,0.01,5.13,2.5562655253186,2.65254336970874,2.8973049975716,3.05645839024896,3.17312006098826,0.99,1,5.55640333435875,1
"SWARM_905",2.68613370872352,1.59603658536585,164,2,67.42,0.01,11.22,0.408333902489616,0.965447154471545,1.60932100920262,2.68613370872352,2.88830118232732,1,1,11.7960719803533,2
"SWARM_1155",0.00342252644679527,0.431741719408482,163,2,60.8,0.01,8.93,0,0.00650280024891102,0.399060765654327,1.01422764227642,1.04075762922377,1,1,9.83722212877908,2
"SWARM_1555",5,2.24081539858647,92,2,64.96,0.01,9.59,1.05198170731707,1.61188600685011,2.48731951421879,5,5,1,1,9.40533720237915,2
"SWARM_869",3.81281366835137,3.7244986365545,160,1,62.68,0.01,4.62,0.0418139516647189,0.0684959349593496,3.29442699558841,3.85668301726188,3.9673304293715,0.8,1,4.91612545431688,0
"SWARM_711",5,2.68613370872352,159,2,80.47,0.01,8.24,1.62553733096058,1.64832275967439,2.69255568878029,3.05338085155898,3.66265257340851,1,1,8.50276097747021,2
"SWARM_754",0,0.0691056910569106,116,1,61.3,0.01,10.44,0.0241782648069169,0.040650406504065,0.164634146341463,0.591190219618438,0.611636969356626,1,1,11.1011317544954,1
"SWARM_1196",0,2.7904284355538,162,1,51.7,0.01,5,0.505359934433196,1.52301829268293,2.42041917727827,3.79621881023571,3.81281366835137,0.98,1,5.85119789555783,1
"SWARM_333",4.58269745928635,2.90630881281588,155,1,57.96,0.01,5.39,2.06693834393229,2.27271977021264,2.99339083076581,3.29202681611446,3.78303035247216,1,1,5.77233598259728,1
"SWARM_1353",4.94969512195122,3.05338085155898,176,2,60.65,0.01,6.27,0.923248769357638,0.977642276422764,2.78400645549704,3.07355440628146,3.93789018034665,1,1,6.69656246487947,2
"SWARM_914",0.0426829268292683,0.10853936790768,57,1,61.35,0.01,18.29,0.00903858120721842,0.0426829268292683,0.163617886178862,0.402732456073783,0.457034518696151,1,1,19.0112701589631,1
"SWARM_3344",4.85436998193877,4.78907526649162,165,2,82.05,0.01,4.39,0,0,0.802845528455285,4.76880081300813,4.81160073307329,0.94,0.96,5.07674250454052,0
"SWARM_577",0,0.597206833922726,173,1,57.73,0.01,5.58,0.225609756097561,0.242065961418793,0.666666666666667,2.14137184371222,2.27765310620203,1,1,7.0800831174929,1
"SWARM_1744",5,4.07459804918522,180,1,61.12,0.01,3.78,0.16260162601626,0.194298824755516,4.03157916205018,4.62970026649162,4.80934971997511,0.86,0.99,4.15091857224095,0
