"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Nephtys.hombergii",3.31661339165,2.400478418,17,2,16.21,0.04,2.54,2.32659699184,2.3352862742,2.5616211745,3.29390702216,3.3366485765,0.76,0.7,2.80774357889468,0
"Notomastus.latericeus",1.89453035475,2.66135177045,12,2,11.46,0.07,1.94,1.930566113235,2.048331257425,2.700605604,3.1019885735,3.2553952402775,0.64,0.5,2.04832196747498,0
"Nucula.sulcata",2.0565502807,2.09863777215,7,1,8.28,0.05,1.32,2.04229231695,2.05632861621,2.1632821369,3.2733588884,3.2800828504175,0.69,0.5,2.41528687623177,0
"Oligochaeta",1.84185325285,2.01224614435,98,2,83.06,0.01,5.51,1.77421082335,1.816639456,2.13081013605,2.47691370835,2.9247524534475,1,1,5.64959969701697,2
"Ophiodromus.flexuosus",2.700605604,2.66135177045,16,2,16.71,0.02,2.74,2.283426832545,2.5790224596,2.69930298325,3.054385388625,3.08270023025,0.83,0.57,2.49935015688668,0
"Ophryotrocha.sp.",3.31661339165,1.40733317545,10,2,9.35,0.35,0.56,1.90792529515,1.92104081835,2.68973990175,3.1744825095,3.2736790770675,0.53,0.27,1.54712340935603,0
"Paradoneis.armata",2.0565502807,2.09863777215,10,1,21.52,0.01,6.05,1.48619744445,1.54747195798,2.0565502807,2.167277991475,2.1970209267,0.98,0.97,6.73019706257177,1
"Paragnathia.formica",1.944017364,1.944017364,9,1,8.6,0.17,0.9,1.1521870287,1.39048249053,2.5589177527,3.75575393695,3.7782392027,0.55,0.65,2.94308504267529,0
"Pariambus.typicus",2.0565502807,2.09863777215,4,1,9.15,0.01,4.32,1.950396187735,2.05632861621,2.1147239541,2.72826237904,2.758332326325,0.98,0.7,3.66608927435379,0
"Peringia.ulvae",0.96505773825,2.66135177045,79,1,60.32,0.02,3.21,1.4228435288425,1.5602755506,2.60341896255,2.7054182466,2.7400274479275,0.74,0.99,3.60207789501046,0
"Phoronis.sp.",2.4144612975,2.43012851355,4,1,4.44,0.37,0.29,2.1509411811,2.1509411811,2.422294905525,3.02719246289,3.2109358392125,0.71,0.24,1.44926608296579,0
"Phyllodoce.lineata",3.29844278335,2.93309267605,8,1,6.9,0.24,0.76,1.3703758631425,1.922561090065,2.8904526613,3.173327462685,3.2736790770675,0.83,0.48,2.54894055492814,0
"Phyllodoce.mucosa",2.43012851355,2.3674813648,4,2,5,0.16,1.31,2.4144612975,2.43012851355,2.8575354668,3.4218107985,3.4764593837,0.78,0.33,1.91632844349181,0
"Phyllodocidae",2.81274769285,2.7378648034,5,2,5.35,0.14,1.2,2.0037604892475,2.116755712695,2.829053472525,3.35213619659,3.5288414622925,0.77,0.35,1.9160034621849,0
"Pilargis.verrucosa",2.81274769285,2.81274769285,4,2,6.67,0.05,2.7,2.7032108455,2.71502067096,2.8213583181,3.020213779365,3.0348508274,0.95,0.44,2.38921473697747,0
"Podarkeopsis.capensis",3.29844278335,3.31137279075,5,1,4.9,0.43,0.28,1.5682928588925,2.00551764289,2.7032108455,3.06342616295,3.167251149135,0.51,0.17,-1.02493282624541,0
"Podarkeopsis.sp.",2.81274769285,2.81274769285,4,2,6.67,0.05,2.92,2.7032108455,2.7057452123,2.82478280895,3.020213779365,3.0348508274,0.94,0.39,2.38774226613195,0
"Polycirrus.sp.",3.08270023025,3.1056606296,9,1,10.23,0.14,1.63,2.161150843455,2.4287302256,2.9030984885,3.10117902591,3.103695203195,0.66,0.48,1.99566684737123,0
"Polydora.ciliata",2.13081013605,1.84185325285,6,2,6.06,0.32,0.62,2.1499346288475,2.1509411811,2.5772201784,3.2024727805,3.7157329763675,0.44,0.24,-1.53549799071183,0
"Polydora.cornuta",3.26396946865,3.26396946865,21,2,33.54,0.01,4.62,2.13081013605,2.38969883148,3.2334365325,3.26741680012,3.31137279075,1,0.99,4.98668155859087,2
"Polydora.sp.",3.88539877305,3.88539877305,4,2,19.69,0.01,4.29,2.1619522467,2.28241410665,3.29844278335,3.880220301795,3.88539877305,0.77,0.64,4.22006585248107,0
"Prionospio.fallax",2.93070603865,3.1056606296,13,1,14.77,0.01,2.36,2.04229231695,2.0565502807,2.93070603865,3.08451030344,3.1056606296,0.96,0.81,3.16397640897982,0
"Pseudopolydora.paucibranchiata",1.40733317545,3.1056606296,27,1,23.18,0.11,1.38,1.812620083305,1.88106386916,2.8213583181,3.026825027495,3.0836557408225,0.62,0.61,2.04747089654373,0
"Pygospio.elegans",2.17972607285,2.43012851355,10,1,15.1,0.01,3.69,1.9422127605575,1.990299498,2.4144612975,2.776821174995,3.0281154575025,1,0.92,4.28554753828433,0
"Ruditapes.decussatus",1.74660799885,2.50087680125,16,1,21.74,0.01,4.83,1.5583229315875,1.607827464075,2.3499698849,2.988597412985,3.0277471359,1,1,6.28227676478756,1
"Ruditapes.philippinarum",2.50087680125,2.50087680125,11,1,14.87,0.01,3.49,1.89453035475,1.926087009315,2.52435349435,2.91378556535,2.9353384670525,0.98,0.87,4.054881553199,0
"Ruditapes.sp.",3.4067454048,2.66135177045,14,1,11.3,0.16,1.2,1.10346211869,1.52834923046,2.66135177045,3.037378965745,3.26437488682,0.79,0.65,2.5409804145543,0
"Scolelepis.squamata",1.35143242505,1.3873927143,6,1,34.59,0.01,12.21,1.227749700495,1.3189052205,1.40390009075,1.905093471115,1.9451987706325,0.99,0.99,12.6532795331933,1
"Scoloplos.typicus",1.48619744445,1.7086491776,4,1,20,0.01,10.57,1.3189623074725,1.34852902222,1.548554337,1.77421082335,1.8960132014875,0.98,0.94,11.5978600661528,0
