"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"TSAC18",3.88330390085,3.8674973957,14,2,17.89,0.01,5.56,2.621477198465,2.99922789901,3.0788813344,3.88330390085,3.88374505053,0.99,0.99,7.33757581028457,2
"GoM-GC232-4463-Bac1",2.2507097738,2.7088716802,115,2,64.55,0.01,10.88,2.1954100610625,2.1984234846,2.58979079915,2.7272435798,2.7284661913,1,1,11.6063431227476,2
"livecontrolB21",2.3465738527,2.3465738527,56,2,32.64,0.01,5.58,2.2312383141125,2.27096805199,2.3905174611,3.010035539755,3.01706264995,1,1,6.77882586473252,2
"Streptococcaceae",3.3367953265,3.2516055475,78,2,48.87,0.01,8.65,2.65783787296,2.809486197025,3.21906352695,3.301794860905,3.3420548406575,1,1,8.2405530407582,2
"Carnobacteriaceae",4.21968431085,2.50610551535,55,2,21.32,0.17,1.06,1.246597364,1.31159522405,2.5479825872,2.921960198305,2.9402747612575,0.54,0.45,1.90002623462367,0
"Acidaminococcaceae",3.0657526558,2.97072450975,117,2,60,0.01,11.45,2.70147880662,2.831465134935,3.031617349,3.0854943424,3.1250996903675,1,1,12.6889534645077,2
"Acholeplasmataceae",2.82098675295,2.70603928125,67,2,40.19,0.01,9.66,2.3541410886725,2.4143096168,2.72848076505,2.8903936612,2.902453768225,1,1,10.6002600181546,2
"Synechococcaceae",2.18884815715,2.1831408394,93,1,49.5,0.01,6.66,1.8983001671525,1.93915048215,2.2160753117,2.43405753116,2.4956361279,1,1,7.29529769823211,1
"Pseudoanabaenacea",0.844926965,2.15672489215,49,1,40.31,0.01,9.56,1.9239446132,1.949183554975,2.24224464475,2.352370082325,2.37457276389,1,1,10.8233554880029,1
"Cyanobacteriaceae",0.844926965,1.95942493725,21,1,29.7,0.01,13.61,0.9297233075275,1.060908608785,1.690079193875,1.95533733593,1.98169804489,1,1,15.1543213752894,1
"Micrococcaceae",0.92771568525,2.9214288103,179,2,54.56,0.01,4.94,1.151250960185,1.84685364829,2.922448478075,3.01171968485,3.2425262650525,0.94,0.99,5.17904741563965,0
"Microbacteriaceae",0.93854789145,2.1075167941,211,2,77.57,0.01,13.9,1.7658772048,1.798297952845,2.17397138735,2.505007682885,2.53249974883,1,1,13.8903230914399,2
