"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"ABS-19",5.95,5.8385,157,1,65.04,0.06,1.66,1.256875,1.4065,2.37625,5.82895,5.850575,0.36,0.76,3.12188868343394,0
"NS72",2.927,3.0095,113,1,80.35,0.01,10.95,2.876525,2.9242,3.0095,3.16685,3.1803,1,1,10.8882095410868,1
"CA002",2.927,4.1445,151,1,78.19,0.01,9.45,2.9658,2.9949,3.07925,4.15645,4.19665,1,1,9.75302230990289,1
"TK85",2.994,3.067,97,1,78.32,0.01,13.23,2.9519,2.99025,3.067,3.25265,3.2713,1,1,13.7949093729378,1
"Acanthopleuribacteraceae",1.0705,1.0705,100,2,52.5,0.16,1.3,1.2529,1.4044,3.208,5.95,5.95,0.81,0.69,2.5663159000931,0
"PAUC26f",4.7115,4.536,168,1,65.23,0.01,7.57,3.2906,3.3177,4.1705,4.6535,4.740075,1,1,7.71614821825041,1
"GOUTB8",5.95,2.855,53,2,28.84,0.07,1.96,2.474025,2.77745,3.615,4.61535,5.5181,0.74,0.78,2.89438603125679,0
"Nitrospinaceae",1.2625,3.0585,52,1,41.6,0.01,8.79,2.9226,2.9335,2.99975,3.1283,3.1513,1,1,10.3264260776011,1
"ODP1230B8.23",5.85,3.6495,153,1,52.16,0.04,2.51,2.896,2.97705,4.16675,5.8555,5.956675,0.75,0.89,3.79020009825033,0
"Nitrospiraceae",1.6205,4.644,170,1,73.86,0.01,4.74,2.2143,2.9884,4.622,4.77,4.91425,1,1,5.30213279821827,1
"FW13",5.95,5.95,115,1,68.86,0.04,1.88,2.5499,3.0488,5.883,5.95,5.96305,0.72,0.53,2.28195099911847,0
"ANME-1b",3.316,3.314,13,2,9.63,0.02,2.72,3.077725,3.12995,3.35125,4.3324,4.56035,0.87,0.73,3.39257342168979,0
"Ca. Nitrosopumilus family incertae sedis",2.723,2.896,28,1,49.19,0.01,15.79,2.529575,2.6821,2.7855,3.0725,3.0805,1,1,14.8217075442008,1
"Pedobacter",1.4475,3.004,143,2,66.05,0.01,5.71,1.566175,1.63175,2.9795,3.0416,3.2811,1,1,5.77242776920288,2
"Mucilaginibacter",1.4905,3.004,96,2,48.51,0.02,4.15,1.97185,2.50055,2.99975,4.626,4.917425,1,1,5.21930322214934,2
"Solitalea",1.4905,2.545,83,2,48.25,0.01,4.22,1.6775,2.40925,2.981,3.0781,3.634725,0.95,1,4.1506232230522,2
"Roseivirga",2.545,3.878,22,1,12.78,0.05,2.4,2.780525,2.99525,3.702,4.15365,4.90175,0.88,0.83,3.17793777252061,0
"Marinoscillum",5.95,4.218,103,1,50.83,0.01,4.55,3.259875,3.78995,4.223,4.557,4.6758,1,1,4.99275258312038,1
"Candidatus Amoebophilus",5.95,4.177,106,1,52.16,0.01,5.38,3.078825,3.162,3.6755,5.031,5.092225,1,1,6.13573703019685,1
"Fulvivirga",5.8385,4.218,93,1,47.56,0.01,5.67,3.005,3.0095,4.1695,5.1345,5.1975,1,1,5.57967151799212,1
"Reichenbachiella",1.2625,1.3855,57,1,53.28,0.01,5.51,0.986425,1.15,3.00375,4.53465,4.995525,1,1,6.03211498023772,1
"Marivirga",4.9,5.031,18,1,12.5,0.05,2.2,0.852175,1.0465,3.38175,4.959,5.03205,0.82,0.72,2.81862180015438,0
"Fabibacter",1.2625,3.1505,21,1,19.12,0.01,6.48,2.563925,2.87195,3.1745,3.9553,4.08945,1,1,7.8424505623837,1
"Ekhidna",5.8385,3.668,126,1,70.33,0.01,9.04,3.0228,3.14825,3.7905,4.3301,4.394275,1,1,10.4271814269716,1
"Spirosoma",5.92,4.77,72,2,34.42,0.05,2.41,1.981925,2.60475,4.16875,5.8985,5.924,0.99,0.95,4.38972175402095,2
"Ohtaekwangia",1.6775,3.0475,97,2,50.63,0.01,5.23,2.88525,2.9712,3.04875,4.44125,4.625,0.98,1,5.95778172774637,2
"Dyadobacter",1.6205,3.0405,141,2,62.12,0.01,4.79,1.502375,1.56675,2.968,3.7997,4.153575,0.99,1,5.92048892474497,2
"Flectobacillus",4.9,3.004,62,2,40.54,0.01,3.8,2.99785,2.999,3.06975,4.95965,5.0595,1,1,5.08639010703403,2
"Leadbetterella",1.5555,2.7025,135,2,70.03,0.01,6.3,1.84915,2.0285,2.9615,3.03645,3.068425,0.99,1,6.87555174177947,2
"Cytophaga",1.4065,3.0235,112,2,57.04,0.01,5.56,2.54435,2.94085,2.9985,3.07625,4.8205,0.97,1,5.77105465353117,2
"Chryseolinea",1.6775,1.8505,148,2,82.17,0.01,6.13,1.79135,1.8075,2.5,3.06755,3.3175,0.98,1,7.70018888891888,2
"Emticicia",1.9805,2.7025,85,2,51.59,0.01,5.49,2.955,2.9937,3.0235,4.33255,4.8846,1,1,5.94359124914522,2
"Arcicella",1.6775,3.067,113,2,58.93,0.01,4.93,2.702375,2.8769,3.011,3.314,4.334125,1,1,5.80220651921346,2
"Hymenobacter",1.6775,3.0235,125,2,65.12,0.01,8,2.892675,2.95805,3.028,4.59975,4.80205,1,1,7.22982997383743,2
"Pontibacter",2.723,2.896,57,1,46.24,0.01,6.3,1.8505,2.2119,2.8105,3.0585,3.07745,0.99,1,6.83909590294997,1
"Algoriphagus",1.6205,2.5085,158,2,86.97,0.01,6.61,1.63175,1.8474,2.543,2.9685,2.9797,1,1,6.27873123555361,2
"Paludibacter",1.8505,2.693,151,2,77.7,0.01,4.57,2.501175,2.5318,2.9975,3.266,3.30105,1,1,5.11854800200303,2
"Proteiniphilum",1.4905,3.179,62,2,31.36,0.01,3.59,2.933175,2.9615,3.01025,3.8816,3.9739,0.82,0.98,3.90618031390257,0
"Microbacter",4.5135,4.3305,116,2,71.53,0.01,6.36,3.223575,3.283,4.00175,4.4288,4.513575,1,1,7.0184814930469,2
"Petrimonas",1.4065,3.0405,80,2,39.89,0.01,3.93,2.6898,2.7374,3.0405,4.30525,5.6715,0.79,0.98,4.02873150040606,0
"Macellibacteroides",1.8505,3.1265,123,2,62.41,0.01,7.22,3.00375,3.0261,3.23775,4.3306,4.34055,1,1,7.54046389560133,2
"Bacteroides",1.6205,3.0235,139,2,61.7,0.01,5.39,2.99785,3.02105,3.626,4.515,4.664475,1,1,5.70398499982094,2
"Prevotella 9",5.031,5.0615,70,2,45.09,0.02,4.65,3.08715,3.44315,4.7115,5.033,5.106,1,0.97,5.53580175844429,2
"Marinifilum",2.151,3.481,97,2,36.92,0.07,1.67,2.0756,2.1462,3.4335,5.25425,5.619,0.38,0.82,3.25091198759986,0
"Saccharicrinis",1.9805,3.511,105,2,41.77,0.02,2.92,1.8505,2.151,3.429,5.5986,5.7745,0.73,0.87,3.47526532907365,0
"[Cytophaga] xylanolytica group",1.4475,3.067,122,2,69.87,0.01,5.3,2.70405,2.9615,3.0475,3.1211,3.1308,1,1,5.79650767706593,2
"Carboxylicivirga",1.0705,1.8505,139,2,73.47,0.01,4.5,1.55225,1.608,2.545,3.429,3.5621,1,1,5.38757199316856,2
"Prolixibacter",1.0705,3.1265,124,2,66.05,0.01,6.26,2.99385,3.00845,3.127,3.4218,3.6619,1,1,7.10993981275917,2
"BSV13",1.9805,3.286,97,2,48.61,0.01,5.77,2.765275,2.99645,3.277,4.0932,4.4828,1,1,6.73358721493567,2
"Alistipes",5.95,5.031,91,2,43.11,0.03,2.77,2.142475,2.99945,4.8795,5.505,5.93,0.96,0.84,3.90932424599428,0
"Rikenellaceae RC9 gut group",1.4065,1.4065,71,2,43.29,0.03,2.28,1.4905,1.5555,3.56075,4.84185,5.950325,0.88,0.9,2.9903660652733,0
"vadinBC27 wastewater-sludge group",1.4905,3.0235,87,2,45.85,0.01,4.78,2.933025,2.999,3.289,4.43015,4.49015,1,1,5.9876336729984,2
"Blvii28 wastewater-sludge group",1.6775,3.0805,80,2,47.08,0.01,5.56,2.99385,2.999,3.19125,3.80490000000001,4.44675,1,1,6.52983046193394,2
"Acetobacteroides",4.9,4.8205,62,2,37.17,0.01,3.65,2.95345,2.9834,3.2965,4.96835,5.0596,0.99,0.98,4.47451833873178,2
"Draconibacterium",1.0705,3.1285,170,2,73.4,0.01,6.92,1.6201,1.6775,2.9705,3.3215,3.448625,1,1,8.18826100169662,2
"Chryseobacterium",1.6205,2.994,143,2,72.02,0.01,6.64,2.545,2.97705,3.045,3.21055,3.2896,1,1,7.2997822297619,2
"Flavobacterium",1.4065,2.53,169,2,87.4,0.01,6.01,1.633,1.6865,2.53,2.99905,3.008,1,1,7.18995423775009,2
"Tenacibaculum",1.4905,3.3835,29,1,20.18,0.01,5,1.46,1.478,2.996,3.3835,3.41235,1,0.99,6.17779756527656,1
"Lutibacter",1.4475,1.9805,169,2,90.62,0.01,4.83,1.567375,1.6205,1.9805,3.3451,3.76365,0.96,1,5.50033732699416,2
"Gillisia",2.723,2.723,45,1,40.7,0.01,4.94,1.4475,2.51325,2.99975,5.619,5.717925,0.79,0.95,5.01909381838564,0
"Psychroflexus",3.229,3.229,17,1,12.53,0.03,2.97,2.896,3.0011,3.238,3.3835,3.640825,0.85,0.83,3.55860144866591,0
"Maribacter",5.7175,5.031,152,1,68.16,0.01,4.61,3.25645,3.7317,4.9,5.733,5.7903,1,1,5.23655815879306,1
"Ulvibacter",5.9335,4.218,151,1,74.08,0.01,7.79,3.406825,3.70305,4.16675,4.8469,4.966925,1,1,8.41116258795627,1
"NS5 marine group",2.03,2.03,63,1,57.16,0.01,6.79,1.79135,1.85185,2.03,2.79625,3.569225,0.97,0.97,6.35167137473707,1
"Winogradskyella",5.7175,4.0125,97,1,43.9,0.01,4.17,3.003325,3.008,3.43775,4.1695,4.38465,0.98,0.99,5.70958842392627,1
"Arenibacter",1.4905,1.6205,72,2,40.27,0.03,2.04,1.606,1.67625,2.78325,4.1767,4.729025,0.56,0.72,2.93273111746426,0
"Eudoraea",4.994,5.0615,134,1,77.49,0.01,8.66,3.7417,3.84605,4.44375,4.99885,5.033,1,1,10.0237679850492,1
"Gramella",1.0705,2.7855,57,1,44.49,0.01,5.06,0.8995,1.0534,2.7855,3.20155,3.28315,1,0.99,6.30278188268539,1
"Aureisphaera",2.7025,2.896,55,1,64.35,0.01,8.91,1.981925,2.5448,2.996,3.1265,3.13325,1,1,9.41432051494821,1
"Aquibacter",5.92,3.212,158,1,65.11,0.01,4.52,3.0095,3.0274,3.314,4.27185,4.7715,1,1,5.79374183518166,1
"Maritimimonas",1.4475,1.6205,171,2,90.55,0.01,3.33,1.4475,1.478,3.23075,5.09445,5.252125,0.44,1,3.95523564334062,0
"Cloacibacterium",1.4065,4.536,113,2,65.04,0.01,5.08,2.553,2.68885,4.29,4.8205,4.9,1,1,5.74203829128613,2
"Pseudofulvibacter",1.4065,2.994,58,1,45.74,0.01,6.84,2.0276,2.03,2.981,3.022,3.0309,1,0.98,7.9838577333057,1
"Actibacter",1.4475,2.55,165,2,75.07,0.01,6.8,1.633,1.6775,2.6195,3.0103,3.121375,0.97,1,7.22355898570578,2
"Gaetbulibacter",5.92,2.8865,118,2,53.23,0.02,3.31,2.102925,2.2795,2.89125,4.994,5.11485,0.7,0.98,3.94059587182114,0
"Robiginitalea",5.92,3.932,147,1,60.51,0.01,6.5,3.253375,3.283,3.914,4.74015,4.9047,1,1,6.32927396440993,1
"Dokdonia",1.3855,3.1745,45,1,30.39,0.01,5.55,0.975025,1.27195,3.1745,3.7033,4.0191,1,0.99,7.01146534086383,1
"Mariniflexile",1.6775,2.4175,100,2,58.19,0.01,3.04,1.972575,1.982,2.53,3.2158,4.37185,0.85,0.97,3.60058757046263,0
"Zeaxanthinibacter",2.723,3.0585,77,1,63.53,0.01,12.68,2.7855,2.9615,3.042,3.171,3.24665,1,1,11.6202355527309,1
"Sediminicola",2.723,3.0955,32,1,31.76,0.01,6.66,2.0276,2.7392,3.0955,5.9335,5.938175,0.81,0.99,6.81733052671619,0
"Lutimonas",1.4475,2.7025,165,2,72.5,0.01,6.26,1.605375,1.63175,2.6195,5.031,5.543,0.87,1,6.68287799751155,0
"Gilvibacter",3.0235,3.1745,72,1,50.59,0.01,8.58,2.999,2.9995,3.067,3.3602,3.93495,1,1,9.91514687916558,1
"Ornithobacterium",5.8385,4.1445,73,1,43.09,0.01,4.15,2.5417,3.0433,4.1615,4.3449,4.409675,0.92,1,4.43864394682116,0
"Hoppeia",5.92,5.7175,137,1,75.54,0.01,3.97,2.54975,3.25775,4.9645,5.85,5.85655,0.91,1,4.7533092074309,0
"Jejudonia",4.9,3.0095,48,1,32.14,0.01,3.63,2.961175,2.994,3.218,4.96855,5.0596,0.99,1,4.66019002870643,1
"Muriicola",1.8505,3.269,120,1,74.7,0.01,9,3.0585,3.0725,3.271,3.45725,3.503425,1,1,9.49412567417994,1
"Aureitalea",1.0705,3.1505,22,1,25.07,0.01,7.58,0.890425,1.04095,2.9995,3.1263,3.15545,1,1,9.66305281131715,1
"Schleiferia",2.994,3.0095,117,1,77.41,0.01,10.3,2.9536,2.99285,3.0095,3.2699,3.411925,1,1,10.0942585317799,1
"Fluviicola",5.95,5.8885,170,1,73.46,0.01,3.57,1.3855,1.44645,3.74125,5.90065,5.95,0.62,0.99,4.85946201340617,0
"Crocinitomix",5.95,5.8385,159,1,88.93,0.01,6.62,4.1939,4.9881,5.8385,5.867,5.883,1,1,7.02949492608622,1
"Salinirepens",5.8385,5.8385,145,1,85.76,0.01,5.3,2.598175,2.91375,5.746,5.85655,5.872,0.88,1,5.56666326551816,0
"Phaeodactylibacter",5.95,4.4785,150,1,62.34,0.01,3.18,1.619875,2.1462,4.3025,5.951,5.96305,0.9,0.97,4.04003492780403,0
"Haliscomenobacter",5.95,2.8865,118,2,62.71,0.01,4.26,1.980425,2.544,2.995,3.289,3.39695,0.96,1,4.90252538303269,2
"Portibacter",5.7175,3.9715,169,1,76.58,0.01,9.29,3.2491,3.31935,4.159,4.44835,4.573225,1,1,9.38138397140278,1
"Lewinella",5.8385,4.427,162,1,77.14,0.01,7.78,3.98805,4.16715,4.3755,5.029,5.105825,1,1,7.97644126947441,1
"Aureispira",2.03,3.0805,113,1,56.19,0.01,5.67,2.03,2.693,3.0095,3.2016,3.515425,0.99,1,6.69387211230288,1
"Flavihumibacter",1.8505,1.9805,134,2,74.9,0.01,6,1.687,1.85185,2.83925,3.301,3.327225,1,1,6.8396274507157,2
"Sediminibacterium",5.95,3.0235,87,2,48.2,0.01,4.59,2.9545,2.9822,2.999,3.0678,4.3375,1,1,4.94909264471819,2
"Ferruginibacter",1.6205,2.994,160,2,75.81,0.01,6.97,1.6205,1.78325,2.9615,3.0044,3.0674,1,1,7.49441412408428,2
"Terrimonas",1.6775,2.896,147,2,67.68,0.01,6,1.79135,1.85185,2.96475,3.2755,3.286,1,1,6.86568641143235,2
"Chitinophaga",1.4065,3.0405,135,2,59.82,0.01,4.71,1.459375,1.5555,2.998,3.2217,3.28615,1,1,5.80186317689186,2
"Filimonas",1.2625,2.994,101,2,55.97,0.01,5.56,2.8865,2.927,3.008,3.278,3.2953,1,1,6.18115028698048,2
"Niastella",5.1345,5.1345,44,2,41.47,0.01,5.86,2.976725,3.7217,4.90825,5.1345,5.185,0.98,0.96,6.41780606100579,2
"Dinghuibacter",1.9805,1.8505,147,2,86.63,0.01,7.13,1.676875,1.80625,2.70375,3.0095,3.040625,0.99,1,7.76658514863051,2
"Balneola",1.0705,4.1695,41,1,24.26,0.01,3.25,0.8995,0.991,3.292,4.2422,4.90175,1,0.94,4.61519122795316,0
"Gracilimonas",1.0705,4.1695,30,1,20.73,0.01,4.72,1.0705,3.0085,3.34125,4.2167,4.330575,1,1,5.41072877776558,1
"Gemmatimonas",1.6205,3.0235,153,2,65.93,0.01,6.23,1.633,1.79895,2.927,3.21225,3.28105,1,1,6.9003231288174,2
"Fibrobacter",4.427,4.427,27,2,19.18,0.01,3.87,2.9786,2.99935,4.3305,5.1345,5.259725,0.86,0.82,3.92205836525819,0
"Caldithrix",4.9,4.6735,172,1,61.89,0.01,3.94,3.117375,3.2854,4.337,5.0173,5.0615,0.92,0.97,5.09564786523027,0
"Ca. Latescibacter",1.0705,3.1205,135,2,60.24,0.01,6.65,1.852,2.705,3.00675,3.1323,3.140775,1,1,6.71091985747588,2
"Ignavibacterium",1.9805,2.705,151,2,75.05,0.01,9.34,1.79135,1.85515,2.531,2.994,3.0102,1,1,9.51972989972074,2
"Sphaerotilus",5.95,4.7115,46,2,46.88,0.01,9.03,4.031025,4.15245,4.994,5.5178,5.68015,1,0.99,9.25938585973224,2
"Acidovorax",1.6775,3.067,86,2,50.22,0.01,5.09,2.977775,2.994,3.0285,3.0947,4.028375,1,1,5.02238072525504,2
"Hydrogenophaga",5.95,4.211,105,2,49.02,0.01,4.06,1.632375,2.705,3.923,5.9038,5.933675,0.96,0.95,5.10043605959695,2
"Comamonas",1.4475,2.994,136,2,69.02,0.01,7.15,2.9175,2.955,3.02075,3.79355,4.25315,1,1,7.27928554522746,2
"Limnohabitans",1.4065,2.994,117,2,56.81,0.01,4.18,2.249375,2.38135,3.011,4.8269,4.9351,0.99,1,5.01730673738584,2
"Polaromonas",1.4065,2.9995,132,2,66.05,0.01,4.82,1.67465,2.87665,3.02075,4.3935,4.432375,1,1,5.60715897942658,2
"Leptothrix",1.5555,3.0235,106,2,58.16,0.01,6.44,2.521275,2.92295,3.025,4.34645,4.801025,1,1,6.30508094107147,2
"Pelomonas",3.0805,3.1925,9,2,7.01,0.14,1.36,3.06685,3.075,3.298,4.43035,4.558675,0.63,0.52,1.96284970800385,0
"Inhella",1.0705,3.0405,69,2,36.34,0.01,4.4,2.896,2.9522,3.067,5.0914,5.1345,0.99,0.99,4.69798720711684,2
"Ralstonia",3.6045,3.639,5,1,3.84,0.23,0.54,1.848275,1.8505,3.25075,3.6334,4.5424,0.47,0.34,1.73561896196844,0
"Limnobacter",1.6205,1.5555,136,2,63.13,0.03,2.56,1.405975,1.4493,2.545,5.3312,5.6693,0.79,0.95,3.7915784786942,0
"Lautropia",1.6205,3.224,131,2,50.89,0.01,3.92,1.964725,2.70085,3.301,4.77,4.90295,0.99,1,4.89064175945299,2
"Massilia",1.0705,3.0405,153,2,68.6,0.01,5.28,1.6205,2.6258,2.9995,3.3129,4.58205,1,1,5.82282094801566,2
"Azoarcus",1.3855,2.151,95,2,49.74,0.03,2.6,1.396,1.98035,2.98825,4.75190000000001,5.838775,0.72,0.95,3.47277242914467,0
"Dechloromonas",1.9805,3.004,105,2,54.77,0.01,6.58,2.859925,2.92975,2.99825,3.76230000000001,4.5373,1,1,6.60539677123511,2
"Methyloversatilis",1.9805,3.301,81,2,43.93,0.01,6.3,3.27985,3.286,3.489,4.841,4.93995,0.99,1,7.02335224750348,2
"Thauera",1.4905,3.314,161,2,65.06,0.01,6.99,1.4905,1.56675,3.277,3.8543,4.22085,1,1,7.97969337820395,2
"Sulfuritalea",1.9805,3.0235,126,2,62.2,0.01,5.96,1.852,1.98035,2.996,3.0801,3.28675,0.99,1,6.53403233334592,2
"Candidatus Accumulibacter",1.6205,1.9805,157,2,89.08,0.01,7.68,1.79135,1.9663,2.9615,3.07355,3.27705,1,1,8.94114869487005,2
"Uliginosibacterium",5.95,3.0405,107,2,56.05,0.01,4.51,2.528925,2.8957,3.043,3.99315,4.38905,0.98,1,5.21605691869991,2
"Zoogloea",1.6775,2.994,124,2,67.67,0.01,5.83,2.6164,2.924,2.999,4.8,4.9362,1,1,6.21524110468556,2
"Denitratisoma",1.9805,3.429,85,2,43.22,0.01,4.52,2.414725,2.53,3.45775,4.59385,4.9,1,1,6.31109342595365,2
"Propionivibrio",1.6775,3.0475,143,2,67.28,0.01,6.83,1.9805,2.5215,3.06125,4.39505,4.536,1,1,8.24675215072737,2
"Georgfuchsia",5.95,3.0585,85,2,36.6,0.03,2.84,1.979,1.982,3.008,4.15995,4.90295,0.95,0.98,4.02646159731333,2
"Ferribacterium",1.2625,4.0875,117,2,52.35,0.01,4.06,1.9805,2.94655,3.07775,4.5345,4.967025,0.98,1,5.36766200379935,2
"Nitrosomonas",2.9615,3.932,169,1,70.05,0.01,6.5,2.993425,3.0095,3.46025,4.37885,5.001025,1,1,7.38744344681434,1
"Thiobacillus",1.6775,2.4175,158,2,80.61,0.01,5.15,1.63175,1.6775,2.4695,3.438,3.4901,1,1,6.11098937258829,2
"Ferritrophicum",1.9805,2.53,133,2,77.56,0.01,3.93,1.63175,1.8061,2.53,3.02395,3.35364999999999,0.94,0.99,4.45998483698251,0
"Leeia",4.9,4.0875,91,2,50.25,0.01,6.66,2.944425,2.96735,3.5215,4.8205,5.1348,1,1,7.63901877522414,2
"Uruburuella",4.5135,4.3755,76,2,43.47,0.01,6.4,2.99765,3.1189,4.3035,4.841,5.032525,1,1,6.81404205759712,2
"Deefgea",2.998,2.998,70,2,45.81,0.01,4.76,2.886175,2.8957,2.9975,3.0405,3.083775,0.99,1,4.78876971989181,2
"Formivibrio",4.994,4.994,44,2,31.79,0.01,3.4,2.89585,2.9639,4.3535,5.0615,5.185,1,0.97,4.26331040245224,2
"Methylotenera",1.0705,1.0705,155,2,90.85,0.01,4.57,0.9904,1.0705,2.5215,5.84025,5.95,0.87,0.99,6.15652530066266,0
"Chitinivorax",1.4065,2.705,68,2,35.24,0.01,3.32,1.851925,2.545,2.995,3.31815,5.034325,0.96,0.9,3.78833605834406,0
"Mesorhizobium",5.8615,3.301,137,2,53.07,0.01,4.04,3.191825,3.2236,3.3195,5.85,5.8675,0.83,0.99,4.90685844125176,0
"Pseudahrensia",5.8385,4.77,152,1,74.48,0.01,5.89,3.18995,3.27205,4.5465,5.02495,5.07005,1,1,6.76502403263831,1
"Oricola",5.95,4.3755,130,1,59.77,0.01,3.65,2.151,2.5085,4.28975,4.7115,5.8385,0.85,1,4.692456845812,0
"Ahrensia",1.0705,3.179,73,1,47.94,0.01,6.46,2.8296,2.99295,3.13025,3.2075,3.59465,1,1,7.44313111267408,1
"Cohaesibacter",1.6205,2.7855,94,1,87.23,0.01,8.48,2.029925,2.4377,2.99925,3.12715,3.1505,1,1,9.17536354882316,1
"Bradyrhizobium",1.9805,2.9995,121,2,54.63,0.01,4.81,2.026175,2.2617,3.01025,4.3315,4.3755,0.98,1,6.04628516152521,2
"Bosea",1.4065,5.0615,114,2,63.78,0.01,6.22,2.214225,2.5,3.33025,5.0711,5.179,1,1,7.5829269979893,2
"Rhizobium",1.6775,2.994,146,2,66.41,0.01,6.88,2.211825,2.70405,3.00875,4.59585,4.7115,1,1,7.06629272765282,2
"Hyphomicrobium",5.95,2.53,171,2,73.85,0.01,4.63,1.972575,1.9805,2.52675,5.88935,5.95,0.73,1,5.14817759923733,0
"Devosia",5.8615,5.8615,139,1,73.82,0.01,4.46,1.512025,1.6865,3.32275,5.88355,5.893175,0.45,1,4.7686712796557,0
"Rhodomicrobium",2.994,3.0235,68,1,41.14,0.01,3.06,1.674025,2.13395,3.01025,3.5409,3.64275,0.86,0.97,3.48192702029003,0
"Rhodoplanes",5.95,3.0405,98,2,52.27,0.01,5.85,2.9772,3.0072,3.3315,3.95,3.97775,1,1,6.75750079489548,2
"Pedomicrobium",5.95,2.2795,163,2,70.78,0.01,3.97,1.96615,1.982,2.532,5.85655,5.883275,0.81,0.96,4.78061623840042,0
"Filomicrobium",5.8385,4.7115,152,1,78.7,0.01,8.84,3.2998,3.92355,4.5345,4.74015,4.82195,1,1,9.54144972604791,1
"Pseudolabrys",1.6775,2.998,77,2,41.89,0.01,3.53,2.931475,2.99025,3.04275,4.077,5.061725,0.98,0.98,4.07317535385726,2
"Variibacter",5.95,1.5555,163,2,81.58,0.01,5.32,1.633,1.73465,2.51275,3.64085,5.867,0.93,1,6.12572818827164,0
"Afifella",2.723,3.2595,111,1,67.23,0.01,10.76,2.9786,2.9999,3.276,3.74215,4.19425,1,1,11.3794813916999,1
"Anderseniella",1.4905,3.0095,117,1,72.3,0.01,11.29,2.99495,2.9979,3.022,3.3587,3.44235,1,1,10.7792528477025,1
"Methyloceanibacter",1.2625,2.998,79,1,56.21,0.01,7.11,2.9411,2.9831,3.008,3.6861,3.736,1,1,8.19965104186416,1
"Rhizomicrobium",1.6775,2.7855,123,2,61.52,0.01,6.02,2.529575,2.7837,3.04175,3.2871,4.01535,1,1,6.98077094404241,2
"Bauldia",5.95,3.742,148,2,59.19,0.02,3.07,3.229,3.25205,3.658,5.89335,5.956675,0.78,0.99,4.14942021403667,0
"Nordella",1.6205,3.004,142,2,63.07,0.01,5.64,1.974075,2.51615,3.1225,3.49455,3.78575,0.98,1,7.21250492013676,2
"Rickettsia",2.9615,3.0725,22,2,14.01,0.03,2.26,2.89235,2.927,3.28,4.1118,4.99575,0.98,0.79,3.29966648511871,0
"Paracoccus",4.4785,3.28,129,2,71.3,0.01,10.85,3.252475,3.26485,3.3185,4.391,4.48105,1,1,11.1345513753586,2
"Sulfitobacter",1.0705,3.0235,112,1,65.73,0.01,9.01,2.999,2.99995,3.0765,3.16245,3.192,1,1,9.40768303434744,1
"Loktanella",5.9335,5.85,126,1,73.95,0.01,4.26,1.96615,2.60835,4.994,5.85555,5.889575,0.85,1,4.85666220626057,0
"Labrenzia",5.8885,5.8885,96,1,58.54,0.01,4.06,2.0196,2.60755,4.33025,5.8885,5.899075,0.89,0.95,4.40953142070845,0
"Rhodobacter",1.9805,2.994,152,2,77.04,0.01,7.78,1.980125,2.02385,2.996,3.255,3.2833,1,1,7.9505123944972,2
"Pseudorhodobacter",1.6775,1.6205,146,2,79.72,0.01,4.94,1.632375,1.6618,2.151,5.81815,5.8445,0.86,1,5.36729337013554,0
"Aestuariivita",2.927,4.7115,11,1,7.91,0.09,1.36,3.066575,3.1575,3.78125,4.2025,4.539975,0.16,0.62,2.59119024770761,0
"Oceaniovalibus",5.95,4.155,70,1,34.15,0.02,3.03,2.258275,2.543,4.18175,5.38045,5.4972,0.84,0.99,3.85135025099488,0
"Defluviimonas",1.4475,2.53,137,2,78.1,0.01,4.16,1.61725,1.79315,2.517,2.77375,2.938,0.98,1,4.4548116816619,2
"Roseovarius",1.0705,3.0725,114,1,60.98,0.01,6.38,2.92545,2.973,3.0095,3.1802,3.438875,1,1,7.05319226547412,1
"Rubellimicrobium",5.321,5.185,106,2,63.15,0.01,6.7,2.9536,2.9949,3.6485,5.1796,5.306,1,1,7.65216342506854,2
"Sedimentitalea",5.95,5.95,42,2,41.11,0.04,2.11,2.857425,2.9995,4.211,5.95,5.95,0.72,0.75,3.0254855396362,0
"Halocynthiibacter",4.994,4.6735,34,1,21.75,0.02,3.21,3.003975,3.11925,4.5905,5.0615,5.136725,0.99,0.96,3.89242993341004,1
"Albimonas",5.8885,5.8385,105,1,60.72,0.02,2.82,1.84185,1.9805,4.9645,5.844,5.851925,0.54,1,4.11471465450241,0
"Albirhodobacter",1.4475,2.693,146,2,67.13,0.01,6.09,1.459375,1.5615,2.705,3.637,3.7824,1,1,6.98488947466543,2
"Ketogulonicigenium",1.4475,1.4905,149,2,76.73,0.01,3.72,1.4475,1.45875,1.6205,4.38065,5.872075,0.71,0.97,3.8853747555498,0
"Roseobacter",4.9,3.212,86,1,48.78,0.01,8.11,3.0095,3.0235,3.18975,4.61145,4.9,1,1,8.2972913771372,1
"Palleronia",1.0705,2.927,27,1,51.87,0.01,15.21,2.6146,2.723,2.97775,3.067,3.078125,1,1,15.3674736002449,1
"Dinoroseobacter",1.2625,3.0095,78,1,43.53,0.01,4.23,1.435475,2.896,3.034,4.8641,4.995525,0.99,0.97,5.02028709316493,1
"Sphingomonas",1.4065,3.0235,171,2,67.98,0.01,6.2,1.5555,1.6205,2.32075,3.24825,3.277,1,1,7.2455822189672,2
